Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize
Brighton East,11 Summerhill Rd,2,h,1813000,27/11/2016,10.7,3187,1,2,660
Brighton East,5 Tuxen Ct,5,h,1655000,27/11/2016,10.7,3187,2,2,679
Brighton East,5 Arnot St,3,t,1230000,28/05/2016,10.7,3187,2,2,297
Brighton East,4 Bruce St,4,h,1389000,28/05/2016,10.7,3187,1,2,656
Brighton East,3/44 Union St,2,u,750000,28/05/2016,10.7,3187,1,1,227
Brighton East,3/23 Walstab St,3,u,1245000,28/05/2016,10.7,3187,2,1,227
Brighton East,214 Were St,4,h,2310000,28/05/2016,10.7,3187,2,2,757
Brighton East,54 Regent St,3,t,1420000,28/08/2016,10.7,3187,2,2,247
Brighton East,4/141 Centre Rd,2,u,563000,30/07/2016,10.7,3187,1,1,1233
Brighton East,2a Hurlstone St,2,t,1014000,30/07/2016,10.7,3187,1,1,267
Brunswick,8/55 De Carle St,2,u,428000,3/09/2016,5.2,3056,1,2,0
Brunswick,234 Victoria St,2,h,1026000,3/09/2016,5.2,3056,1,0,225
Brunswick,9 Blair St,4,h,1802500,3/12/2016,5.2,3056,3,1,238
Brunswick,25 Hardy St,4,h,1500000,3/12/2016,5.2,3056,3,1,365
Brunswick,29 Stewart St,4,h,2230000,4/03/2017,5.2,3056,2,3,851
Brunswick,1/182 Albion St,3,h,1050000,4/06/2016,5.2,3056,1,2,264
Brunswick,11/97 Brickworks Dr,2,u,410000,4/06/2016,5.2,3056,1,1,0
Brunswick,9/15 De Carle St,1,u,272500,4/06/2016,5.2,3056,1,1,0
Brunswick,2/3 Donald St,3,h,680000,4/06/2016,5.2,3056,3,1,81
Brunswick,3/9 Austin Tce,2,u,400000,6/08/2016,5.2,3056,1,1,0
Brunswick,77 Blyth St,3,h,950000,6/08/2016,5.2,3056,1,0,170
Brunswick,314 Barkly St,3,h,1310000,7/05/2016,5.2,3056,2,2,426
Brunswick,5/185 Brunswick Rd,4,t,860000,7/05/2016,5.2,3056,2,1,95
Brunswick,141 Gold St,2,h,845500,7/05/2016,5.2,3056,1,1,179
Brunswick,143 Gold St,2,h,860000,7/05/2016,5.2,3056,1,1,181
Brunswick,3/4 Mitchell St,2,t,605000,7/05/2016,5.2,3056,1,1,0
Brunswick,13 Percy St,3,h,1055000,7/05/2016,5.2,3056,1,1,324
Brunswick,9/33 Staley St,2,u,445000,7/05/2016,5.2,3056,1,1,0
Brunswick,1/263 Albion St,2,u,659500,7/11/2016,5.2,3056,1,1,100
Brunswick,6/153 Barkly St,2,u,600000,7/11/2016,5.2,3056,1,1,0
Brunswick,21/10 Breese St,3,u,627000,7/11/2016,5.2,3056,2,2,0
Brunswick,79 Hope St,4,h,1450000,7/11/2016,5.2,3056,2,2,323
Brunswick,2 Sheffield St,3,h,990000,7/11/2016,5.2,3056,1,2,410
Brunswick,129 Albion St,4,h,1115000,8/10/2016,5.2,3056,1,0,264
Brunswick,39 Eveline St,3,h,1125000,8/10/2016,5.2,3056,1,1,278
Brunswick,28 Osborne St,3,h,855000,8/10/2016,5.2,3056,1,1,229
Brunswick,78 Stewart St,3,h,910000,8/10/2016,5.2,3056,1,1,215
Brunswick,16 Thistle St,3,t,940000,8/10/2016,5.2,3056,2,1,186
Brunswick,28 Blair St,2,h,1100000,10/09/2016,5.2,3056,1,0,153
Brunswick,3/38 Charles St,2,t,750000,10/09/2016,5.2,3056,2,1,118
Brunswick,73 Davies St,2,h,1056000,10/09/2016,5.2,3056,1,1,315
Brunswick,7/117 Albion St,2,t,620000,10/12/2016,5.2,3056,2,1,72
Brunswick,3/5 Evans St,3,u,880000,10/12/2016,5.2,3056,2,1,122
Brunswick,5 MacKenzie St,3,h,1222500,10/12/2016,5.2,3056,1,0,331
Brunswick,3A Austin Tce,3,h,810000,11/02/2017,5.2,3056,2,3,177
Brunswick,61 Evans St,2,h,1105000,11/02/2017,5.2,3056,1,1,147
Brunswick,136 Hope St,2,h,1260000,11/02/2017,5.2,3056,1,1,385
Brunswick,87 Hope St,3,t,955000,11/02/2017,5.2,3056,2,2,327
Brunswick,94 Lydia St,1,t,895000,11/02/2017,5.2,3056,1,0,0
Brunswick,443 Albert St,2,h,1094000,11/03/2017,5.2,3056,1,2,301
Brunswick,391 Brunswick Rd,3,h,1135000,11/03/2017,5.2,3056,1,1,438
Brunswick,332 Albion St,2,h,792000,12/11/2016,5.2,3056,1,1,149
Brunswick,1/32 Donald St,2,u,587000,12/11/2016,5.2,3056,1,1,114
Brunswick,98 Evans St,3,h,1060000,12/11/2016,5.2,3056,1,0,257
Brunswick,144A Glenlyon Rd,2,h,840000,12/11/2016,5.2,3056,1,1,186
Brunswick,246 Victoria St,2,h,890000,12/11/2016,5.2,3056,1,1,199
Brunswick,190 Barkly St,4,h,1358000,13/08/2016,5.2,3056,1,1,416
Brunswick,7 Barrow St,3,h,840000,13/08/2016,5.2,3056,1,0,209
Brunswick,2/12 Jones St,2,t,685000,13/08/2016,5.2,3056,2,1,0
Brunswick,6/837 Park St,2,u,600000,13/08/2016,5.2,3056,1,1,768
Brunswick,74 Davies St,3,h,905000,14/05/2016,5.2,3056,1,1,314
Brunswick,14 Murdock St,3,h,976000,14/05/2016,5.2,3056,2,1,240
Brunswick,8/2 Pottery Ct,3,t,641000,14/05/2016,5.2,3056,2,1,0
Brunswick,157 Albion St,2,h,770000,15/10/2016,5.2,3056,1,0,152
Brunswick,6/305 Albion St,1,u,279500,15/10/2016,5.2,3056,1,1,0
Brunswick,177 Barkly St,4,h,1800000,15/10/2016,5.2,3056,2,3,271
Brunswick,30 Charles St,4,h,1350000,15/10/2016,5.2,3056,1,1,370
Brunswick,113 Glenlyon Rd,4,h,1320000,15/10/2016,5.2,3056,2,1,281
Brunswick,311 Albion St,3,h,825000,16/04/2016,5.2,3056,1,1,210
Brunswick,46 Cassels Rd,2,h,860000,16/04/2016,5.2,3056,1,2,352
Brunswick,50 Davies St,2,h,830000,16/04/2016,5.2,3056,1,1,319
Brunswick,58 Donald St,2,h,936000,16/04/2016,5.2,3056,1,2,200
Brunswick,175 Edward St,3,h,1261000,16/04/2016,5.2,3056,1,1,216
Brunswick,84 Stewart St,3,h,1045000,16/04/2016,5.2,3056,1,2,222
Brunswick,215/1 Dods St,3,u,1044000,16/07/2016,5.2,3056,1,1,0
Brunswick,154 Brunswick Rd,3,h,1050000,17/09/2016,5.2,3056,1,1,239
Brunswick,2 Chambers St,3,h,1691500,17/09/2016,5.2,3056,2,3,470
Brunswick,54 Davies St,2,h,1075000,17/09/2016,5.2,3056,1,0,311
Brunswick,2/1 Sturrock St,2,u,620000,17/09/2016,5.2,3056,1,1,135
Brunswick,23/10 Breese St,2,u,501000,18/03/2017,5.2,3056,1,1,1140
Brunswick,393A Brunswick Rd,3,h,1260000,18/03/2017,5.2,3056,1,6,563
Brunswick,52 Evans St,3,h,1650000,18/03/2017,5.2,3056,1,2,495
Brunswick,8/705 Park St,2,u,601000,18/03/2017,5.2,3056,1,1,0
Brunswick,32 Rose St,1,h,800000,18/03/2017,5.2,3056,1,4,330
Brunswick,17 Sutherland St,2,h,1015000,18/03/2017,5.2,3056,1,0,453
Brunswick,3 Ballarat St,1,t,625000,18/06/2016,5.2,3056,1,1,82
Brunswick,5 Black St,3,h,1700000,18/06/2016,5.2,3056,2,1,0
Brunswick,77 Brickworks Dr,3,t,815000,18/06/2016,5.2,3056,2,1,99
Brunswick,11/68 De Carle St,2,u,435000,18/06/2016,5.2,3056,1,1,0
Brunswick,68 Henkel St,2,h,890000,18/06/2016,5.2,3056,1,1,259
Brunswick,144 Union St,3,h,1815000,18/06/2016,5.2,3056,1,3,612
Brunswick,222 Barkly St,5,h,2500000,19/11/2016,5.2,3056,2,2,555
Brunswick,105 Dawson St,2,h,860000,19/11/2016,5.2,3056,1,1,298
Brunswick,10/66 De Carle St,2,u,491000,19/11/2016,5.2,3056,1,1,1080
Brunswick,64 Henkel St,3,h,990000,19/11/2016,5.2,3056,2,1,194
Brunswick,15/11 Aberdeen St,2,u,350000,22/05/2016,5.2,3056,1,1,0
Brunswick,35 Charles St,2,h,871000,22/05/2016,5.2,3056,1,1,215
Brunswick,5 Hanover St,3,h,985000,22/05/2016,5.2,3056,1,2,384
Brunswick,64 Hanover St,3,h,1250000,22/05/2016,5.2,3056,1,1,483
Brunswick,1/21 Jones St,2,h,542000,22/05/2016,5.2,3056,1,1,0
Brunswick,8/2 Pottery Ct,3,t,641000,22/05/2016,5.2,3056,2,1,0
Brunswick,131 Tinning St,5,h,1395000,22/05/2016,5.2,3056,2,2,391
Brunswick,58 Cassels Rd,3,h,860000,22/08/2016,5.2,3056,1,1,184
Brunswick,2/825 Park St,1,u,440000,22/08/2016,5.2,3056,1,1,0
Brunswick,26 Talbot St,2,h,860000,22/08/2016,5.2,3056,1,0,153
Brunswick,4 McPherson St,3,h,835000,23/04/2016,5.2,3056,1,0,302
Brunswick,35 Percy St,2,h,705000,23/04/2016,5.2,3056,1,1,161
Brunswick,94 Wilson St,2,h,800000,23/04/2016,5.2,3056,1,0,137
Brunswick,270 Albion St,3,h,880000,24/09/2016,5.2,3056,1,1,264
Brunswick,1 Davison St,3,h,1000000,24/09/2016,5.2,3056,1,1,370
Brunswick,2/18 De Carle St,2,t,754000,24/09/2016,5.2,3056,2,1,177
Brunswick,17 Goodman St,2,h,916000,24/09/2016,5.2,3056,1,0,1328
Brunswick,5/6 Pottery Ct,2,u,590000,24/09/2016,5.2,3056,1,1,0
Brunswick,2/6 Sydney Rd,2,u,575000,24/09/2016,5.2,3056,1,1,0
Brunswick,41 Eveline St,2,h,1020000,25/02/2017,5.2,3056,1,1,279
Brunswick,28 Frederick St,3,h,1510000,25/02/2017,5.2,3056,1,0,325
Brunswick,3/30 Heller St,2,t,801000,25/02/2017,5.2,3056,2,1,156
Brunswick,32 Lobb St,3,t,820000,25/02/2017,5.2,3056,2,2,4668
Brunswick,10/285 Brunswick Rd,1,u,370000,26/07/2016,5.2,3056,1,1,540
Brunswick,4 Frederick St,3,h,1170000,26/07/2016,5.2,3056,1,0,285
Brunswick,4 Bell St,4,h,1790000,27/06/2016,5.2,3056,1,1,416
Brunswick,2/123 Brunswick Rd,3,t,640000,27/06/2016,5.2,3056,2,1,110
Brunswick,4 Bryant St,4,h,820000,27/06/2016,5.2,3056,1,0,416
Brunswick,36 Charles St,4,h,1875000,27/06/2016,5.2,3056,2,2,657
Brunswick,7 Garnet St,3,h,1053000,27/06/2016,5.2,3056,1,1,343
Brunswick,11 William St,3,t,705000,27/06/2016,5.2,3056,1,1,55
Brunswick,10/150 Brunswick Rd,1,u,240000,27/11/2016,5.2,3056,1,1,0
Brunswick,329 Brunswick Rd,4,h,1175000,27/11/2016,5.2,3056,1,2,319
Brunswick,7 Hall St,4,h,1217000,27/11/2016,5.2,3056,1,0,363
Brunswick,7 Louisa St,3,h,1020000,27/11/2016,5.2,3056,1,3,308
Brunswick,302/34 Union St,2,u,1180000,27/11/2016,5.2,3056,1,1,0
Brunswick,26 Warburton St,3,h,1340000,27/11/2016,5.2,3056,1,1,316
Brunswick,11 Denman St,4,h,1410000,28/05/2016,5.2,3056,2,1,460
Brunswick,19 Horne St,3,h,1550000,28/05/2016,5.2,3056,1,1,346
Brunswick,30 Lobb St,3,h,740000,28/05/2016,5.2,3056,2,1,4676
Brunswick,60 Rose St,3,h,947000,28/05/2016,5.2,3056,1,2,996
Brunswick,2/22 Saxon St,2,u,592500,28/05/2016,5.2,3056,1,2,0
Brunswick,38 Stewart St,3,h,1317000,28/05/2016,5.2,3056,1,1,480
Brunswick,11/6 Sydney Rd,1,u,370000,28/05/2016,5.2,3056,1,1,0
Brunswick,46 Tinning St,2,h,765000,28/05/2016,5.2,3056,1,1,199
Brunswick,10 Cliff St,1,h,772000,28/08/2016,5.2,3056,1,1,147
Brunswick,69 Glenlyon Rd,3,h,1210000,28/08/2016,5.2,3056,2,1,280
Brunswick,25 Gray St,4,h,1755000,28/08/2016,5.2,3056,2,1,354
Brunswick,30 Mountfield St,2,h,1073000,28/08/2016,5.2,3056,1,1,182
Brunswick,109 Stewart St,3,h,1080000,28/08/2016,5.2,3056,2,1,316
Brunswick,411 Barkly St,2,h,945000,30/07/2016,5.2,3056,1,2,246
Brunswick,52 Talbot St,2,h,755000,30/07/2016,5.2,3056,1,1,159
Brunswick West,8/7 Passfield St,2,u,521500,3/09/2016,5.9,3055,1,1,0
Brunswick West,9/610 Moreland Rd,2,u,320000,3/12/2016,5.9,3055,1,1,0
Brunswick West,25 Wales St,3,h,1190000,3/12/2016,5.9,3055,1,1,0
Brunswick West,89 Pearson St,3,h,942000,4/03/2017,5.9,3055,1,0,358
Brunswick West,2/13 Walker St,2,u,471000,4/03/2017,5.9,3055,1,1,564
Brunswick West,4/1 Allard St,2,u,473000,4/06/2016,5.9,3055,1,2,568
Brunswick West,5 Halpin St,3,h,1200000,4/06/2016,5.9,3055,1,1,600
Brunswick West,42 Whitby St,4,h,930000,4/06/2016,5.9,3055,2,2,299
Brunswick West,1/455 Albion St,1,u,265000,7/05/2016,5.9,3055,1,1,0
Brunswick West,64 Pearson St,3,h,955000,7/05/2016,5.9,3055,1,0,220
Brunswick West,497 Albion St,5,h,1350000,7/11/2016,5.9,3055,2,2,510
Brunswick West,11/7 Egginton St,2,t,380000,7/11/2016,5.9,3055,1,1,0
Brunswick West,12/881 Park St,1,u,300000,7/11/2016,5.9,3055,1,0,0
Brunswick West,10 Yarrabin St,3,h,810000,7/11/2016,5.9,3055,1,2,349
Brunswick West,4/22 Murray St,2,u,380000,10/09/2016,5.9,3055,1,1,0
Brunswick West,81 Melville Rd,3,h,793000,10/12/2016,5.9,3055,1,0,275
Brunswick West,6/524 Moreland Rd,2,u,400000,10/12/2016,5.9,3055,1,1,73
Brunswick West,107/480 Albion St,2,u,400500,11/02/2017,5.9,3055,1,1,0
Brunswick West,1/572 Moreland Rd,3,t,797500,11/02/2017,5.9,3055,2,2,262
Brunswick West,18/180 Union St,2,u,435000,12/06/2016,5.9,3055,1,1,0
Brunswick West,468 Moreland Rd,3,h,920000,12/11/2016,5.9,3055,1,2,501
Brunswick West,915 Park St,3,h,1172000,12/11/2016,5.9,3055,1,2,512
Brunswick West,121 Pearson St,3,h,1300000,12/11/2016,5.9,3055,1,2,364
Brunswick West,81 Whitby St,3,h,1330000,12/11/2016,5.9,3055,1,2,353
Brunswick West,24 Burnell St,3,h,1245000,14/05/2016,5.9,3055,1,1,412
Brunswick West,102 Melville Rd,2,h,900000,14/05/2016,5.9,3055,1,1,410
Brunswick West,2 Henderson St,7,h,1205000,15/10/2016,5.9,3055,3,1,447
Brunswick West,4/42 Passfield St,2,u,380000,15/10/2016,5.9,3055,1,1,0
Brunswick West,171 Union St,3,h,1095000,15/10/2016,5.9,3055,1,1,411
Brunswick West,2/243 Union St,2,t,680000,15/10/2016,5.9,3055,1,1,0
Brunswick West,201 Hope St,2,h,711000,16/04/2016,5.9,3055,1,1,177
Brunswick West,7 Zeal St,2,h,910000,16/04/2016,5.9,3055,1,4,576
Brunswick West,194 Dawson St,3,h,1186000,16/07/2016,5.9,3055,1,3,608
Brunswick West,5/8 Murray St,2,u,500000,16/07/2016,5.9,3055,1,1,0
Brunswick West,33 Whitby St,2,h,1005000,17/09/2016,5.9,3055,1,1,284
Brunswick West,7/7 Allard St,2,u,385000,18/03/2017,5.9,3055,1,1,0
Brunswick West,5/21 Cumming St,2,u,656000,18/03/2017,5.9,3055,1,1,0
Brunswick West,3/546 Moreland Rd,2,u,370000,18/03/2017,5.9,3055,1,1,2120
Brunswick West,2/8 Walker St,1,u,320000,18/06/2016,5.9,3055,1,1,0
Brunswick West,29 Grantham St,4,h,988000,19/11/2016,5.9,3055,1,1,384
Brunswick West,3/447 Brunswick Rd,2,u,400000,22/05/2016,5.9,3055,1,1,0
Brunswick West,9/39 Heller St,1,u,330000,22/05/2016,5.9,3055,1,1,0
Brunswick West,542 Albion St,5,h,1200000,22/08/2016,5.9,3055,2,3,553
Brunswick West,6/86 Heller St,2,u,537000,22/08/2016,5.9,3055,1,1,501
Brunswick West,7 Morrow St,3,h,910000,22/08/2016,5.9,3055,1,2,717
Brunswick West,8/48 Passfield St,1,u,285000,22/08/2016,5.9,3055,1,1,0
Brunswick West,9 Peacock St,4,h,921500,22/08/2016,5.9,3055,1,1,575
Brunswick West,1 Culloden St,3,h,995000,23/04/2016,5.9,3055,1,2,505
Brunswick West,117 Pearson St,3,h,901000,23/04/2016,5.9,3055,1,4,357
Brunswick West,1 Jordan St,2,h,1315000,24/09/2016,5.9,3055,1,2,554
Brunswick West,8/109 Melville Rd,2,u,370000,24/09/2016,5.9,3055,1,1,0
Brunswick West,1/464 Victoria St,2,t,735000,24/09/2016,5.9,3055,1,2,120
Brunswick West,15 Wallace St,4,h,1000000,24/09/2016,5.9,3055,1,1,589
Brunswick West,10/446 Albion St,1,u,252000,25/02/2017,5.9,3055,1,1,0
Brunswick West,871 Park St,4,h,1700000,25/02/2017,5.9,3055,2,2,621
Brunswick West,12 Hamilton St,2,h,820000,26/07/2016,5.9,3055,1,1,206
Brunswick West,7/5 Allard St,2,u,370000,27/06/2016,5.9,3055,1,1,0
Brunswick West,1/30 McLean St,2,u,484000,27/06/2016,5.9,3055,1,1,0
Brunswick West,2/494 Victoria St,3,t,815000,27/06/2016,5.9,3055,1,2,157
Brunswick West,487 Brunswick Rd,3,h,1150000,27/11/2016,5.9,3055,1,2,726
Brunswick West,1/312 Hope St,1,u,351000,27/11/2016,5.9,3055,1,1,0
Brunswick West,53 Heller St,4,h,1150000,28/05/2016,5.9,3055,1,2,519
Brunswick West,4/38 Melville Rd,2,t,598000,28/05/2016,5.9,3055,1,1,69
Brunswick West,2/530 Victoria St,2,u,497000,28/05/2016,5.9,3055,1,1,0
Brunswick West,5/22 Whitby St,2,u,403000,28/05/2016,5.9,3055,1,2,0
Brunswick West,1/536 Albion St,2,h,440000,28/08/2016,5.9,3055,1,1,0
Brunswick West,196 Melville Rd,2,h,816000,28/08/2016,5.9,3055,2,1,343
Brunswick West,481 Albion St,4,h,1585000,30/07/2016,5.9,3055,1,2,562
Brunswick West,16 Bakers Pde,4,h,970000,30/07/2016,5.9,3055,3,2,499
Bulleen,19a Elizabeth St,3,u,851000,3/09/2016,11.8,3105,1,2,385
Bulleen,42 Robert St,4,h,1300000,3/09/2016,11.8,3105,1,2,717
Bulleen,92 Swanston St,4,h,1110000,3/09/2016,11.8,3105,2,2,562
Bulleen,25 William St,4,h,1235000,3/09/2016,11.8,3105,2,2,556
Bulleen,28 Rocklea Rd,4,h,1505000,3/12/2016,11.8,3105,3,2,410
Bulleen,4 Albany Pl,4,h,1303000,4/03/2017,11.8,3105,2,2,670
Bulleen,4 Greenhill Ct,5,h,1336000,4/03/2017,11.8,3105,3,3,736
Bulleen,130 Manningham Rd,3,h,880000,4/06/2016,11.8,3105,2,2,514
Bulleen,40 Riverview Tce,3,h,980000,4/06/2016,11.8,3105,1,1,701
Bulleen,6a Tobruk St,3,t,975000,4/06/2016,11.8,3105,2,2,632
Bulleen,5 Fuller St,3,h,1127000,6/08/2016,11.8,3105,1,2,631
Bulleen,13 Montgomery Pl,3,h,990000,6/08/2016,11.8,3105,2,1,585
Bulleen,10 Tanami Ct,4,h,1401000,6/08/2016,11.8,3105,2,2,617
Bulleen,28 Dale St,3,h,1340000,7/05/2016,11.8,3105,1,2,775
Bulleen,206 Manningham Rd,4,h,1225000,7/05/2016,11.8,3105,2,2,723
Bulleen,9 Albany Pl,5,h,1490000,7/11/2016,11.8,3105,3,2,796
Bulleen,10a Elizabeth St,3,t,1250000,8/10/2016,11.8,3105,2,2,315
Bulleen,49 Furneaux Gr,4,h,1002000,8/10/2016,11.8,3105,1,2,650
Bulleen,47 Sheahans Rd,4,h,1260000,10/09/2016,11.8,3105,2,2,730
Bulleen,38 Balwyn Rd,3,h,905000,10/12/2016,11.8,3105,3,2,401
Bulleen,11 Carrathool St,3,h,1400000,10/12/2016,11.8,3105,1,3,770
Bulleen,135 Manningham Rd,4,h,1085000,10/12/2016,11.8,3105,2,1,1124
Bulleen,24 Robert St,4,h,1300000,10/12/2016,11.8,3105,3,1,604
Bulleen,1/15 Estelle St,3,u,787000,11/02/2017,11.8,3105,1,2,306
Bulleen,19 Warringal St,4,h,1280000,11/03/2017,11.8,3105,1,2,732
Bulleen,14 Kandanga Gr,3,h,1075000,12/11/2016,11.8,3105,1,1,604
Bulleen,153 Thompsons Rd,2,h,890000,12/11/2016,11.8,3105,1,2,559
Bulleen,38 Rocklea Rd,4,h,1320000,14/05/2016,11.8,3105,3,2,411
Bulleen,23 Bourke St,4,h,1302000,15/10/2016,11.8,3105,2,2,475
Bulleen,8 Vera St,3,h,1050000,15/10/2016,11.8,3105,2,1,728
Bulleen,71 Summit Dr,4,h,1000000,16/04/2016,11.8,3105,2,3,672
Bulleen,7 Kampman St,4,h,1300000,18/03/2017,11.8,3105,2,2,744
Bulleen,63 Thompsons Rd,4,h,1250000,18/03/2017,11.8,3105,2,2,732
Bulleen,28 Kenneth St,4,h,976000,18/06/2016,11.8,3105,1,1,701
Bulleen,15 Riverview Tce,2,h,980000,18/06/2016,11.8,3105,1,1,551
Bulleen,1/7 Westwood Dr,3,u,812500,19/11/2016,11.8,3105,1,1,421
Bulleen,14 Collins St,3,h,990000,22/08/2016,11.8,3105,1,2,602
Bulleen,4 Graeme Ct,4,h,1244000,23/04/2016,11.8,3105,2,2,530
Bulleen,19 Barak St,4,h,1100000,24/09/2016,11.8,3105,2,2,693
Bulleen,13 Birrarrung Ct,4,h,1475000,24/09/2016,11.8,3105,2,2,617
Bulleen,42 Gisborne St,4,h,1140000,24/09/2016,11.8,3105,2,3,554
Bulleen,43 Helene St,2,h,833000,25/02/2017,11.8,3105,1,0,359
Bulleen,28 Flinders St,2,h,903000,26/07/2016,11.8,3105,1,1,591
Bulleen,1 Fuller St,4,h,1351000,28/05/2016,11.8,3105,2,2,740
Bulleen,13 Hillside Rd,2,h,1060000,28/05/2016,11.8,3105,1,2,609
Bulleen,17 Kathleen Gr,3,h,1063000,28/05/2016,11.8,3105,1,2,602
Burwood,15 Loudon Rd,5,h,1590000,3/09/2016,11.7,3125,3,2,661
Burwood,4 Bennett St,3,h,1390000,3/12/2016,11.7,3125,1,2,697
Burwood,7 Keogh St,3,h,1300000,3/12/2016,11.7,3125,1,2,773
Burwood,35 McCubbin St,4,h,1890000,3/12/2016,11.7,3125,2,2,1145
Burwood,2/32 McIntyre St,3,u,1022500,3/12/2016,11.7,3125,2,2,265
Burwood,1 Webb St,3,h,1250000,3/12/2016,11.7,3125,1,1,662
Burwood,163 Highbury Rd,3,h,1151000,4/02/2016,11.7,3125,1,1,695
Burwood,30 Station St,3,h,1755000,4/02/2016,11.7,3125,1,1,931
Burwood,1/109 Station St,3,u,686000,4/03/2017,11.7,3125,1,2,273
Burwood,2 Elgar Rd,3,h,1300000,4/06/2016,11.7,3125,1,1,667
Burwood,48 Station St,3,h,1160000,4/06/2016,11.7,3125,1,1,786
Burwood,7 Wattlebird Ct,4,h,2000000,7/05/2016,11.7,3125,3,2,928
Burwood,1/14 Corrigan St,3,h,790000,7/11/2016,11.7,3125,1,2,318
Burwood,25 Greenwood St,4,h,1682000,8/10/2016,11.7,3125,2,1,921
Burwood,14/1 Conservatory Dr,3,u,625000,10/09/2016,11.7,3125,2,1,0
Burwood,2/22 Scott Gr,3,t,780000,10/09/2016,11.7,3125,2,2,160
Burwood,2 Bennett St,3,h,1342000,10/12/2016,11.7,3125,1,2,690
Burwood,12 Havelock St,4,h,1782800,10/12/2016,11.7,3125,2,2,804
Burwood,3 Peacock St,3,h,1468000,11/02/2017,11.7,3125,1,2,706
Burwood,1/10 McComas Gr,2,u,650000,11/03/2017,11.7,3125,1,1,194
Burwood,1/34 Cumming St,5,h,1060000,12/06/2016,11.7,3125,3,2,326
Burwood,33 Brockhoff Dr,4,h,1255000,12/11/2016,11.7,3125,2,2,438
Burwood,229 Highbury Rd,4,h,900000,13/08/2016,11.7,3125,1,4,586
Burwood,2a Iris St,2,h,633000,14/05/2016,11.7,3125,1,1,276
Burwood,5 Keogh St,3,h,1070500,14/05/2016,11.7,3125,1,2,776
Burwood,22 Andrews St,3,h,1175000,15/10/2016,11.7,3125,1,2,661
Burwood,24 Wallace Rd,3,h,1521000,15/10/2016,11.7,3125,2,2,660
Burwood,29 Meldan St,2,h,1350000,16/04/2016,11.7,3125,1,2,593
Burwood,1/392 Burwood Hwy,3,t,752000,17/09/2016,11.7,3125,2,2,217
Burwood,1/46 Gillard St,3,h,570000,17/09/2016,11.7,3125,1,1,384
Burwood,10 Hastings St,3,h,1460000,17/09/2016,11.7,3125,1,2,742
Burwood,2/3 Havelock St,3,t,745000,17/09/2016,11.7,3125,1,2,228
Burwood,4 Iris St,5,h,2150000,17/09/2016,11.7,3125,4,2,643
Burwood,8/33 McIntyre St,3,u,746000,17/09/2016,11.7,3125,1,2,308
Burwood,19 Puerta St,3,h,1540000,17/09/2016,11.7,3125,2,2,653
Burwood,1/24 Edwards St,3,t,1145000,18/03/2017,11.7,3125,2,2,329
Burwood,38 Gillard St,5,h,1410000,18/03/2017,11.7,3125,2,1,824
Burwood,2/17 Montpellier Rd,3,u,640000,18/06/2016,11.7,3125,1,1,217
Burwood,18 Murray Dr,4,h,1800000,18/06/2016,11.7,3125,2,2,1393
Burwood,8 Pescott Cl,4,t,1270000,18/06/2016,11.7,3125,2,2,399
Burwood,55 Parer St,4,t,900000,22/05/2016,11.7,3125,3,2,381
Burwood,18 Brockhoff Dr,4,h,1250000,24/09/2016,11.7,3125,2,2,499
Burwood,6 Alimar Ct,4,h,1410000,27/06/2016,11.7,3125,2,3,739
Burwood,1/26 Peacock St,5,h,1100000,27/06/2016,11.7,3125,2,1,544
Burwood,2 Octavia Ct,4,h,1485000,27/11/2016,11.7,3125,2,2,662
Burwood,16 Renown St,3,h,2068000,27/11/2016,11.7,3125,1,1,1101
Burwood,10 Goold St,3,h,1000000,28/05/2016,11.7,3125,1,1,589
Burwood,1/54 McIntyre St,4,u,800000,28/05/2016,11.7,3125,2,1,0
Burwood,3/124 Highbury Rd,3,t,702000,28/08/2016,11.7,3125,2,1,170
Camberwell,28 Brinsley Rd,4,h,2650000,3/09/2016,7.8,3124,2,1,652
Camberwell,2/1 Glen Iris Rd,3,t,1615000,3/09/2016,7.8,3124,1,2,389
Camberwell,1288 Toorak Rd,4,h,3225000,3/09/2016,7.8,3124,3,2,934
Camberwell,1/806 Burke Rd,2,u,1017000,3/12/2016,7.8,3124,1,2,0
Camberwell,4/2 Callanish Rd,2,u,729000,3/12/2016,7.8,3124,1,1,137
Camberwell,49 Christowel St,5,h,2600000,3/12/2016,7.8,3124,4,1,708
Camberwell,3/107 Wattle Valley Rd,3,h,1650000,3/12/2016,7.8,3124,2,2,305
Camberwell,22 Netherway St,5,h,2860000,4/03/2017,7.8,3124,3,4,753
Camberwell,1/569 Camberwell Rd,2,h,950000,4/06/2016,7.8,3124,1,2,230
Camberwell,9/43 Inglesby Rd,2,u,615000,4/06/2016,7.8,3124,1,1,1107
Camberwell,89 Radnor St,3,h,1987000,4/06/2016,7.8,3124,2,2,706
Camberwell,3/28 Stodart St,2,u,683000,4/06/2016,7.8,3124,1,1,146
Camberwell,2 Thomas St,3,h,1690000,4/06/2016,7.8,3124,2,1,777
Camberwell,19/1295 Toorak Rd,2,u,430000,4/06/2016,7.8,3124,1,1,0
Camberwell,3/926 Toorak Rd,2,u,717000,4/06/2016,7.8,3124,1,1,136
Camberwell,1/1 Glen Iris Rd,3,t,1300000,6/08/2016,7.8,3124,2,2,342
